rate,min_range,status,year,max_range
0.26,31559.31271,single,1959,47338.96907
0.3,47338.96907,single,1959,63118.62543
0.34,63118.62543,single,1959,78898.28179
0.38,78898.28179,single,1959,94677.93814
0.43,94677.93814,single,1959,110457.5945
0.47,110457.5945,single,1959,126237.2509
0.5,126237.2509,single,1959,142016.9072
0.53,142016.9072,single,1959,157796.5636
0.56,157796.5636,single,1959,173576.2199
0.59,173576.2199,single,1959,205135.5326
0.62,205135.5326,single,1959,252474.5017
0.65,252474.5017,single,1959,299813.4708
0.69,299813.4708,single,1959,347152.4399
0.72,347152.4399,single,1959,394491.4089
0.75,394491.4089,single,1959,473389.6907
0.78,473389.6907,single,1959,552287.9725
0.81,552287.9725,single,1959,631186.2543
0.84,631186.2543,single,1959,710084.5361
0.87,710084.5361,single,1959,788982.8179
0.89,788982.8179,single,1959,1183474.227
0.9,1183474.227,single,1959,1577965.636
0.91,1577965.636,single,1959,
0.2,0.0,head,1959,15779.65636
0.21,15779.65636,head,1959,31559.31271
0.24,31559.31271,head,1959,47338.96907
0.26,47338.96907,head,1959,63118.62543
0.3,63118.62543,head,1959,78898.28179
0.32,78898.28179,head,1959,94677.93814
0.36,94677.93814,head,1959,110457.5945
0.39,110457.5945,head,1959,126237.2509
0.42,126237.2509,head,1959,142016.9072
0.43,142016.9072,head,1959,157796.5636
0.47,157796.5636,head,1959,173576.2199
0.49,173576.2199,head,1959,189355.8763
0.52,189355.8763,head,1959,220915.189
0.54,220915.189,head,1959,252474.5017
0.58,252474.5017,head,1959,299813.4708
0.62,299813.4708,head,1959,347152.4399
0.66,347152.4399,head,1959,394491.4089
0.68,394491.4089,head,1959,473389.6907
0.71,473389.6907,head,1959,552287.9725
0.74,552287.9725,head,1959,631186.2543
0.76,631186.2543,head,1959,710084.5361
0.8,710084.5361,head,1959,788982.8179
0.83,788982.8179,head,1959,1183474.227
0.87,1183474.227,head,1959,1577965.636
0.9,1577965.636,head,1959,2366948.454
0.91,2366948.454,head,1959,
0.2,0.0,married,1958,31777.71626
0.22,31777.71626,married,1958,63555.43253
0.26,63555.43253,married,1958,95333.14879
0.3,95333.14879,married,1958,127110.8651
0.34,127110.8651,married,1958,158888.5813
0.38,158888.5813,married,1958,190666.2976
0.43,190666.2976,married,1958,222444.0138
0.47,222444.0138,married,1958,254221.7301
0.5,254221.7301,married,1958,285999.4464
0.53,285999.4464,married,1958,317777.1626
0.56,317777.1626,married,1958,349554.8789
0.59,349554.8789,married,1958,413110.3114
0.62,413110.3114,married,1958,508443.4602
0.65,508443.4602,married,1958,603776.609
0.69,603776.609,married,1958,699109.7578
0.72,699109.7578,married,1958,794442.9066
0.75,794442.9066,married,1958,953331.4879
0.78,953331.4879,married,1958,1112220.069
0.81,1112220.069,married,1958,1271108.651
0.84,1271108.651,married,1958,1429997.232
0.87,1429997.232,married,1958,1588885.813
0.89,1588885.813,married,1958,2383328.72
0.9,2383328.72,married,1958,3177771.626
0.91,3177771.626,married,1958,
0.2,0.0,married_sep,1958,15888.85813
0.22,15888.85813,married_sep,1958,31777.71626
0.26,31777.71626,married_sep,1958,47666.57439
0.3,47666.57439,married_sep,1958,63555.43253
0.34,63555.43253,married_sep,1958,79444.29066
0.38,79444.29066,married_sep,1958,95333.14879
0.43,95333.14879,married_sep,1958,111222.0069
0.47,111222.0069,married_sep,1958,127110.8651
0.5,127110.8651,married_sep,1958,142999.7232
0.53,142999.7232,married_sep,1958,158888.5813
0.56,158888.5813,married_sep,1958,174777.4394
0.59,174777.4394,married_sep,1958,206555.1557
0.62,206555.1557,married_sep,1958,254221.7301
0.65,254221.7301,married_sep,1958,301888.3045
0.69,301888.3045,married_sep,1958,349554.8789
0.72,349554.8789,married_sep,1958,397221.4533
0.75,397221.4533,married_sep,1958,476665.7439
0.78,476665.7439,married_sep,1958,556110.0346
0.81,556110.0346,married_sep,1958,635554.3253
0.84,635554.3253,married_sep,1958,714998.6159
0.87,714998.6159,married_sep,1958,794442.9066
0.89,794442.9066,married_sep,1958,1191664.36
0.9,1191664.36,married_sep,1958,1588885.813
0.91,1588885.813,married_sep,1958,
0.2,0.0,single,1958,15888.85813
0.22,15888.85813,single,1958,31777.71626
0.26,31777.71626,single,1958,47666.57439
0.3,47666.57439,single,1958,63555.43253
0.34,63555.43253,single,1958,79444.29066
0.38,79444.29066,single,1958,95333.14879
0.43,95333.14879,single,1958,111222.0069
0.47,111222.0069,single,1958,127110.8651
0.5,127110.8651,single,1958,142999.7232
0.53,142999.7232,single,1958,158888.5813
0.56,158888.5813,single,1958,174777.4394
0.59,174777.4394,single,1958,206555.1557
0.62,206555.1557,single,1958,254221.7301
0.65,254221.7301,single,1958,301888.3045
0.69,301888.3045,single,1958,349554.8789
0.72,349554.8789,single,1958,397221.4533
0.75,397221.4533,single,1958,476665.7439
0.78,476665.7439,single,1958,556110.0346
0.81,556110.0346,single,1958,635554.3253
0.84,635554.3253,single,1958,714998.6159
0.87,714998.6159,single,1958,794442.9066
0.89,794442.9066,single,1958,1191664.36
0.9,1191664.36,single,1958,1588885.813
0.91,1588885.813,single,1958,
0.2,0.0,head,1958,15888.85813
0.21,15888.85813,head,1958,31777.71626
0.24,31777.71626,head,1958,47666.57439
0.26,47666.57439,head,1958,63555.43253
0.3,63555.43253,head,1958,79444.29066
0.32,79444.29066,head,1958,95333.14879
0.36,95333.14879,head,1958,111222.0069
0.39,111222.0069,head,1958,127110.8651
0.42,127110.8651,head,1958,142999.7232
0.43,142999.7232,head,1958,158888.5813
0.47,158888.5813,head,1958,174777.4394
0.49,174777.4394,head,1958,190666.2976
0.52,190666.2976,head,1958,222444.0138
0.54,222444.0138,head,1958,254221.7301
0.58,254221.7301,head,1958,301888.3045
0.62,301888.3045,head,1958,349554.8789
0.66,349554.8789,head,1958,397221.4533
0.68,397221.4533,head,1958,476665.7439
0.71,476665.7439,head,1958,556110.0346
0.74,556110.0346,head,1958,635554.3253
0.76,635554.3253,head,1958,714998.6159
0.8,714998.6159,head,1958,794442.9066
0.83,794442.9066,head,1958,1191664.36
0.87,1191664.36,head,1958,1588885.813
0.9,1588885.813,head,1958,2383328.72
0.91,2383328.72,head,1958,
0.2,0.0,married,1957,32682.41993
0.22,32682.41993,married,1957,65364.83986
0.26,65364.83986,married,1957,98047.25979
0.3,98047.25979,married,1957,130729.6797
0.34,130729.6797,married,1957,163412.0996
0.38,163412.0996,married,1957,196094.5196
0.43,196094.5196,married,1957,228776.9395
0.47,228776.9395,married,1957,261459.3594
0.5,261459.3594,married,1957,294141.7794
0.53,294141.7794,married,1957,326824.1993
0.56,326824.1993,married,1957,359506.6192
0.59,359506.6192,married,1957,424871.4591
0.62,424871.4591,married,1957,522918.7189
0.65,522918.7189,married,1957,620965.9786
0.69,620965.9786,married,1957,719013.2384
0.72,719013.2384,married,1957,817060.4982
0.75,817060.4982,married,1957,980472.5979
0.78,980472.5979,married,1957,1143884.698
0.81,1143884.698,married,1957,1307296.797
0.84,1307296.797,married,1957,1470708.897
0.87,1470708.897,married,1957,1634120.996
0.89,1634120.996,married,1957,2451181.495
0.9,2451181.495,married,1957,3268241.993
0.91,3268241.993,married,1957,
0.2,0.0,married_sep,1957,16341.20996
0.22,16341.20996,married_sep,1957,32682.41993
0.26,32682.41993,married_sep,1957,49023.62989
0.3,49023.62989,married_sep,1957,65364.83986
0.34,65364.83986,married_sep,1957,81706.04982
0.38,81706.04982,married_sep,1957,98047.25979
0.43,98047.25979,married_sep,1957,114388.4698
0.47,114388.4698,married_sep,1957,130729.6797
0.5,130729.6797,married_sep,1957,147070.8897
0.53,147070.8897,married_sep,1957,163412.0996
0.56,163412.0996,married_sep,1957,179753.3096
0.59,179753.3096,married_sep,1957,212435.7295
0.62,212435.7295,married_sep,1957,261459.3594
0.65,261459.3594,married_sep,1957,310482.9893
0.69,310482.9893,married_sep,1957,359506.6192
0.72,359506.6192,married_sep,1957,408530.2491
0.75,408530.2491,married_sep,1957,490236.2989
0.78,490236.2989,married_sep,1957,571942.3488
0.81,571942.3488,married_sep,1957,653648.3986
0.84,653648.3986,married_sep,1957,735354.4484
0.87,735354.4484,married_sep,1957,817060.4982
0.89,817060.4982,married_sep,1957,1225590.747
0.9,1225590.747,married_sep,1957,1634120.996
0.91,1634120.996,married_sep,1957,
0.2,0.0,single,1957,16341.20996
0.22,16341.20996,single,1957,32682.41993
0.26,32682.41993,single,1957,49023.62989
0.3,49023.62989,single,1957,65364.83986
0.34,65364.83986,single,1957,81706.04982
0.38,81706.04982,single,1957,98047.25979
0.43,98047.25979,single,1957,114388.4698
0.47,114388.4698,single,1957,130729.6797
0.5,130729.6797,single,1957,147070.8897
0.53,147070.8897,single,1957,163412.0996
0.56,163412.0996,single,1957,179753.3096
0.59,179753.3096,single,1957,212435.7295
0.62,212435.7295,single,1957,261459.3594
0.65,261459.3594,single,1957,310482.9893
0.69,310482.9893,single,1957,359506.6192
0.72,359506.6192,single,1957,408530.2491
0.75,408530.2491,single,1957,490236.2989
0.78,490236.2989,single,1957,571942.3488
0.81,571942.3488,single,1957,653648.3986
0.84,653648.3986,single,1957,735354.4484
0.87,735354.4484,single,1957,817060.4982
0.89,817060.4982,single,1957,1225590.747
0.9,1225590.747,single,1957,1634120.996
0.91,1634120.996,single,1957,
0.2,0.0,head,1957,16341.20996
0.21,16341.20996,head,1957,32682.41993
0.24,32682.41993,head,1957,49023.62989
0.26,49023.62989,head,1957,65364.83986
0.3,65364.83986,head,1957,81706.04982
0.32,81706.04982,head,1957,98047.25979
0.36,98047.25979,head,1957,114388.4698
0.39,114388.4698,head,1957,130729.6797
0.42,130729.6797,head,1957,147070.8897
0.43,147070.8897,head,1957,163412.0996
0.47,163412.0996,head,1957,179753.3096
0.49,179753.3096,head,1957,196094.5196
0.52,196094.5196,head,1957,228776.9395
0.54,228776.9395,head,1957,261459.3594
0.58,261459.3594,head,1957,310482.9893
0.62,310482.9893,head,1957,359506.6192
0.66,359506.6192,head,1957,408530.2491
0.68,408530.2491,head,1957,490236.2989
0.71,490236.2989,head,1957,571942.3488
0.74,571942.3488,head,1957,653648.3986
0.76,653648.3986,head,1957,735354.4484
0.8,735354.4484,head,1957,817060.4982
0.83,817060.4982,head,1957,1225590.747
0.87,1225590.747,head,1957,1634120.996
0.9,1634120.996,head,1957,2451181.495
0.91,2451181.495,head,1957,
0.2,0.0,married,1956,33763.82353
0.22,33763.82353,married,1956,67527.64706
0.26,67527.64706,married,1956,101291.4706
0.3,101291.4706,married,1956,135055.2941
0.34,135055.2941,married,1956,168819.1176
0.38,168819.1176,married,1956,202582.9412
0.43,202582.9412,married,1956,236346.7647
0.47,236346.7647,married,1956,270110.5882
0.5,270110.5882,married,1956,303874.4118
0.53,303874.4118,married,1956,337638.2353
0.56,337638.2353,married,1956,371402.0588
0.59,371402.0588,married,1956,438929.7059
0.62,438929.7059,married,1956,540221.1765
0.65,540221.1765,married,1956,641512.6471
0.69,641512.6471,married,1956,742804.1176
0.72,742804.1176,married,1956,844095.5882
0.75,844095.5882,married,1956,1012914.706
0.78,1012914.706,married,1956,1181733.824
0.81,1181733.824,married,1956,1350552.941
0.84,1350552.941,married,1956,1519372.059
0.87,1519372.059,married,1956,1688191.176
0.89,1688191.176,married,1956,2532286.765
0.9,2532286.765,married,1956,3376382.353
0.91,3376382.353,married,1956,
0.2,0.0,married_sep,1956,16881.91176
0.22,16881.91176,married_sep,1956,33763.82353
0.26,33763.82353,married_sep,1956,50645.73529
0.3,50645.73529,married_sep,1956,67527.64706
0.34,67527.64706,married_sep,1956,84409.55882
0.38,84409.55882,married_sep,1956,101291.4706
0.43,101291.4706,married_sep,1956,118173.3824
0.47,118173.3824,married_sep,1956,135055.2941
0.5,135055.2941,married_sep,1956,151937.2059
0.53,151937.2059,married_sep,1956,168819.1176
0.56,168819.1176,married_sep,1956,185701.0294
0.59,185701.0294,married_sep,1956,219464.8529
0.62,219464.8529,married_sep,1956,270110.5882
0.65,270110.5882,married_sep,1956,320756.3235
0.69,320756.3235,married_sep,1956,371402.0588
0.72,371402.0588,married_sep,1956,422047.7941
0.75,422047.7941,married_sep,1956,506457.3529
0.78,506457.3529,married_sep,1956,590866.9118
0.81,590866.9118,married_sep,1956,675276.4706
0.84,675276.4706,married_sep,1956,759686.0294
0.87,759686.0294,married_sep,1956,844095.5882
0.89,844095.5882,married_sep,1956,1266143.382
0.9,1266143.382,married_sep,1956,1688191.176
0.91,1688191.176,married_sep,1956,
0.2,0.0,single,1956,16881.91176
0.22,16881.91176,single,1956,33763.82353
0.26,33763.82353,single,1956,50645.73529
0.3,50645.73529,single,1956,67527.64706
0.34,67527.64706,single,1956,84409.55882
0.38,84409.55882,single,1956,101291.4706
0.43,101291.4706,single,1956,118173.3824
0.47,118173.3824,single,1956,135055.2941
0.5,135055.2941,single,1956,151937.2059
0.53,151937.2059,single,1956,168819.1176
0.56,168819.1176,single,1956,185701.0294
0.59,185701.0294,single,1956,219464.8529
0.62,219464.8529,single,1956,270110.5882
0.65,270110.5882,single,1956,320756.3235
0.69,320756.3235,single,1956,371402.0588
0.72,371402.0588,single,1956,422047.7941
0.75,422047.7941,single,1956,506457.3529
0.78,506457.3529,single,1956,590866.9118
0.81,590866.9118,single,1956,675276.4706
0.84,675276.4706,single,1956,759686.0294
0.87,759686.0294,single,1956,844095.5882
0.89,844095.5882,single,1956,1266143.382
0.9,1266143.382,single,1956,1688191.176
0.91,1688191.176,single,1956,
0.2,0.0,head,1956,16881.91176
0.21,16881.91176,head,1956,33763.82353
0.24,33763.82353,head,1956,50645.73529
0.26,50645.73529,head,1956,67527.64706
0.3,67527.64706,head,1956,84409.55882
0.32,84409.55882,head,1956,101291.4706
0.36,101291.4706,head,1956,118173.3824
0.39,118173.3824,head,1956,135055.2941
0.42,135055.2941,head,1956,151937.2059
0.43,151937.2059,head,1956,168819.1176
0.47,168819.1176,head,1956,185701.0294
0.49,185701.0294,head,1956,202582.9412
0.52,202582.9412,head,1956,236346.7647
0.54,236346.7647,head,1956,270110.5882
0.58,270110.5882,head,1956,320756.3235
0.62,320756.3235,head,1956,371402.0588
0.66,371402.0588,head,1956,422047.7941
0.68,422047.7941,head,1956,506457.3529
0.71,506457.3529,head,1956,590866.9118
0.74,590866.9118,head,1956,675276.4706
0.76,675276.4706,head,1956,759686.0294
0.8,759686.0294,head,1956,844095.5882
0.83,844095.5882,head,1956,1266143.382
0.87,1266143.382,head,1956,1688191.176
0.9,1688191.176,head,1956,2532286.765
0.91,2532286.765,head,1956,
0.2,0.0,married,1955,34267.76119
0.22,34267.76119,married,1955,68535.52239
0.26,68535.52239,married,1955,102803.2836
0.3,102803.2836,married,1955,137071.0448
0.34,137071.0448,married,1955,171338.806
0.38,171338.806,married,1955,205606.5672
0.43,205606.5672,married,1955,239874.3284
0.47,239874.3284,married,1955,274142.0896
0.5,274142.0896,married,1955,308409.8507
0.53,308409.8507,married,1955,342677.6119
0.56,342677.6119,married,1955,376945.3731
0.59,376945.3731,married,1955,445480.8955
0.62,445480.8955,married,1955,548284.1791
0.65,548284.1791,married,1955,651087.4627
0.69,651087.4627,married,1955,753890.7463
0.72,753890.7463,married,1955,856694.0299
0.75,856694.0299,married,1955,1028032.836
0.78,1028032.836,married,1955,1199371.642
0.81,1199371.642,married,1955,1370710.448
0.84,1370710.448,married,1955,1542049.254
0.87,1542049.254,married,1955,1713388.06
0.89,1713388.06,married,1955,2570082.09
0.9,2570082.09,married,1955,3426776.119
0.91,3426776.119,married,1955,
0.2,0.0,married_sep,1955,17133.8806
0.22,17133.8806,married_sep,1955,34267.76119
0.26,34267.76119,married_sep,1955,51401.64179
0.3,51401.64179,married_sep,1955,68535.52239
0.34,68535.52239,married_sep,1955,85669.40299
0.38,85669.40299,married_sep,1955,102803.2836
0.43,102803.2836,married_sep,1955,119937.1642
0.47,119937.1642,married_sep,1955,137071.0448
0.5,137071.0448,married_sep,1955,154204.9254
0.53,154204.9254,married_sep,1955,171338.806
0.56,171338.806,married_sep,1955,188472.6866
0.59,188472.6866,married_sep,1955,222740.4478
0.62,222740.4478,married_sep,1955,274142.0896
0.65,274142.0896,married_sep,1955,325543.7313
0.69,325543.7313,married_sep,1955,376945.3731
0.72,376945.3731,married_sep,1955,428347.0149
0.75,428347.0149,married_sep,1955,514016.4179
0.78,514016.4179,married_sep,1955,599685.8209
0.81,599685.8209,married_sep,1955,685355.2239
0.84,685355.2239,married_sep,1955,771024.6269
0.87,771024.6269,married_sep,1955,856694.0299
0.89,856694.0299,married_sep,1955,1285041.045
0.9,1285041.045,married_sep,1955,1713388.06
0.91,1713388.06,married_sep,1955,
0.2,0.0,single,1955,17133.8806
0.22,17133.8806,single,1955,34267.76119
0.26,34267.76119,single,1955,51401.64179
0.3,51401.64179,single,1955,68535.52239
0.34,68535.52239,single,1955,85669.40299
0.38,85669.40299,single,1955,102803.2836
0.43,102803.2836,single,1955,119937.1642
0.47,119937.1642,single,1955,137071.0448
0.5,137071.0448,single,1955,154204.9254
0.53,154204.9254,single,1955,171338.806
0.56,171338.806,single,1955,188472.6866
0.59,188472.6866,single,1955,222740.4478
0.62,222740.4478,single,1955,274142.0896
0.65,274142.0896,single,1955,325543.7313
0.69,325543.7313,single,1955,376945.3731
0.72,376945.3731,single,1955,428347.0149
0.75,428347.0149,single,1955,514016.4179
0.78,514016.4179,single,1955,599685.8209
0.81,599685.8209,single,1955,685355.2239
0.84,685355.2239,single,1955,771024.6269
0.87,771024.6269,single,1955,856694.0299
0.89,856694.0299,single,1955,1285041.045
0.9,1285041.045,single,1955,1713388.06
0.91,1713388.06,single,1955,
0.2,0.0,head,1955,17133.8806
0.21,17133.8806,head,1955,34267.76119
0.24,34267.76119,head,1955,51401.64179
0.26,51401.64179,head,1955,68535.52239
0.3,68535.52239,head,1955,85669.40299
0.32,85669.40299,head,1955,102803.2836
0.36,102803.2836,head,1955,119937.1642
0.39,119937.1642,head,1955,137071.0448
0.42,137071.0448,head,1955,154204.9254
0.43,154204.9254,head,1955,171338.806
0.47,171338.806,head,1955,188472.6866
0.49,188472.6866,head,1955,205606.5672
